transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_name,product_detail
10917,1/20/23,7:47:46,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
10918,1/20/23,7:48:17,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
10919,1/20/23,7:49:38,1,3,Astoria,7,4.25,Coffee,Barista Espresso,Cappuccino Lg
10920,1/20/23,7:49:38,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
10921,1/20/23,7:49:38,1,3,Astoria,12,8.95,Loose Tea,Herbal tea,Peppermint
10922,1/20/23,7:51:41,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10923,1/20/23,7:51:41,1,3,Astoria,14,8.95,Loose Tea,Black tea,Earl Grey
10924,1/20/23,7:52:50,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Sm
10925,1/20/23,7:52:50,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
10926,1/20/23,7:57:09,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
10927,1/20/23,7:57:09,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
10928,1/20/23,7:57:35,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Sm
10929,1/20/23,7:57:53,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
10930,1/20/23,7:58:49,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
10931,1/20/23,7:59:35,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
10932,1/20/23,8:00:28,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
10933,1/20/23,8:00:30,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
10934,1/20/23,8:01:07,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
10935,1/20/23,8:01:18,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
10936,1/20/23,8:01:28,1,3,Astoria,7,4.25,Coffee,Barista Espresso,Cappuccino Lg
10937,1/20/23,8:01:28,2,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
10938,1/20/23,8:01:28,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
10939,1/20/23,8:01:28,1,3,Astoria,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic
10940,1/20/23,8:01:53,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Sm
10941,1/20/23,8:03:10,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
10942,1/20/23,8:04:36,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
10943,1/20/23,8:04:36,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
10944,1/20/23,8:06:28,2,5,Lower Manhattan,7,4.25,Coffee,Barista Espresso,Cappuccino Lg
10945,1/20/23,8:06:28,1,5,Lower Manhattan,9,0.8,Flavours,Regular syrup,Carmel syrup
10946,1/20/23,8:06:28,1,5,Lower Manhattan,1,3.75,Bakery,Pastry,Almond Croissant
10947,1/20/23,8:07:02,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
10948,1/20/23,8:08:18,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
10949,1/20/23,8:08:26,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
10950,1/20/23,8:12:23,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
10951,1/20/23,8:12:23,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
10952,1/20/23,8:12:44,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10953,1/20/23,8:13:27,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
10954,1/20/23,8:15:50,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
10955,1/20/23,8:16:41,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
10956,1/20/23,8:16:50,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Rg
10957,1/20/23,8:18:16,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
10958,1/20/23,8:19:08,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
10959,1/20/23,8:19:48,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
10960,1/20/23,8:19:48,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
10961,1/20/23,8:20:12,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
10962,1/20/23,8:20:21,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
10963,1/20/23,8:21:06,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
10964,1/20/23,8:21:32,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
10965,1/20/23,8:21:42,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
10966,1/20/23,8:23:39,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
10967,1/20/23,8:23:39,1,8,Hell's Kitchen,15,9.25,Loose Tea,Green tea,Serenity Green Tea
10968,1/20/23,8:23:47,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
10969,1/20/23,8:23:47,1,8,Hell's Kitchen,6,21,Coffee beans,Gourmet Beans,Ethiopia Suke Quto
10970,1/20/23,8:24:13,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
10971,1/20/23,8:24:13,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
10972,1/20/23,8:24:57,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
10973,1/20/23,8:25:46,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
10974,1/20/23,8:26:48,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10975,1/20/23,8:28:12,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10976,1/20/23,8:30:10,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
10977,1/20/23,8:30:10,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
10978,1/20/23,8:30:26,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
10979,1/20/23,8:30:26,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
10980,1/20/23,8:30:39,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
10981,1/20/23,8:30:43,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
10982,1/20/23,8:30:55,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
10983,1/20/23,8:32:09,1,5,Lower Manhattan,4,3,Coffee,Organic brewed coffee,Brazilian Rg
10984,1/20/23,8:32:29,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
10985,1/20/23,8:34:24,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
10986,1/20/23,8:35:41,2,8,Hell's Kitchen,3,3.5,Coffee,Organic brewed coffee,Brazilian Lg
10987,1/20/23,8:36:03,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
10988,1/20/23,8:36:03,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
10989,1/20/23,8:36:07,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
10990,1/20/23,8:37:08,2,5,Lower Manhattan,4,3,Coffee,Organic brewed coffee,Brazilian Rg
10991,1/20/23,8:37:11,1,8,Hell's Kitchen,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
10992,1/20/23,8:37:11,2,8,Hell's Kitchen,9,0.8,Flavours,Regular syrup,Carmel syrup
10993,1/20/23,8:37:11,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
10994,1/20/23,8:37:39,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
10995,1/20/23,8:37:39,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
10996,1/20/23,8:38:04,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
10997,1/20/23,8:38:44,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
10998,1/20/23,8:39:05,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
10999,1/20/23,8:39:05,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
11000,1/20/23,8:39:25,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
11001,1/20/23,8:39:25,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
11002,1/20/23,8:39:37,1,3,Astoria,5,2.2,Coffee,Organic brewed coffee,Brazilian Sm
11003,1/20/23,8:40:48,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
11004,1/20/23,8:42:38,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
11005,1/20/23,8:43:27,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Sm
11006,1/20/23,8:45:01,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
11007,1/20/23,8:45:10,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
11008,1/20/23,8:45:10,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
11009,1/20/23,8:45:10,1,3,Astoria,9,22.5,Coffee beans,Organic Beans,Organic Red Honey Ramirez Estate Microlot
11010,1/20/23,8:45:39,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Rg
11011,1/20/23,8:45:39,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
11012,1/20/23,8:45:39,1,8,Hell's Kitchen,15,9.25,Loose Tea,Green tea,Serenity Green Tea
11013,1/20/23,8:46:08,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
11014,1/20/23,8:46:28,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
11015,1/20/23,8:47:35,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
11016,1/20/23,8:47:47,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
11017,1/20/23,8:47:47,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
11018,1/20/23,8:48:58,3,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
11019,1/20/23,8:49:35,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
11020,1/20/23,8:50:03,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
11021,1/20/23,8:50:58,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
11022,1/20/23,8:52:10,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
11023,1/20/23,8:52:13,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
11024,1/20/23,8:53:40,2,8,Hell's Kitchen,4,3,Coffee,Organic brewed coffee,Brazilian Rg
11025,1/20/23,8:54:26,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
11026,1/20/23,8:54:26,2,5,Lower Manhattan,9,0.8,Flavours,Regular syrup,Carmel syrup
11027,1/20/23,8:54:26,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
11028,1/20/23,8:54:27,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
11029,1/20/23,8:55:45,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Rg
11030,1/20/23,8:55:45,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
11031,1/20/23,8:56:10,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
11032,1/20/23,8:56:10,1,3,Astoria,11,8.95,Loose Tea,Herbal tea,Lemon Grass
11033,1/20/23,8:57:06,1,3,Astoria,5,2.2,Coffee,Organic brewed coffee,Brazilian Sm
11034,1/20/23,8:57:15,3,5,Lower Manhattan,5,2.2,Coffee,Organic brewed coffee,Brazilian Sm
11035,1/20/23,8:57:15,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
11036,1/20/23,8:57:26,3,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
11037,1/20/23,8:57:48,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Sm
11038,1/20/23,8:57:48,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
11039,1/20/23,8:58:34,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
11040,1/20/23,8:58:34,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
11041,1/20/23,8:58:56,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
11042,1/20/23,8:58:56,1,3,Astoria,7,19.75,Coffee beans,Premium Beans,Magic Cat Kenya Civet AFCA TOH NO.2 Gatuya Factory New Murarandia AA
11043,1/20/23,8:59:11,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
11044,1/20/23,9:00:23,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
11045,1/20/23,9:00:23,1,3,Astoria,9,0.8,Flavours,Regular syrup,Carmel syrup
11046,1/20/23,9:00:23,1,3,Astoria,4,20.45,Coffee beans,Espresso Beans,La Perla Chiquita Ecuador
11047,1/20/23,9:01:11,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
11048,1/20/23,9:03:05,2,5,Lower Manhattan,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
11049,1/20/23,9:03:05,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
11050,1/20/23,9:03:05,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
11051,1/20/23,9:03:27,1,8,Hell's Kitchen,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
11052,1/20/23,9:03:27,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
11053,1/20/23,9:03:31,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
11054,1/20/23,9:04:46,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
11055,1/20/23,9:04:46,2,3,Astoria,9,0.8,Flavours,Regular syrup,Carmel syrup
11056,1/20/23,9:05:48,1,8,Hell's Kitchen,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
11057,1/20/23,9:05:48,2,8,Hell's Kitchen,9,0.8,Flavours,Regular syrup,Carmel syrup
11058,1/20/23,9:05:48,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
11059,1/20/23,9:06:35,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
11060,1/20/23,9:06:35,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
11061,1/20/23,9:07:08,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
11062,1/20/23,9:08:00,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
11063,1/20/23,9:08:00,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
11064,1/20/23,9:08:36,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
11065,1/20/23,9:08:57,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
11066,1/20/23,9:09:07,1,3,Astoria,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
11067,1/20/23,9:09:07,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
11068,1/20/23,9:09:07,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
11069,1/20/23,9:09:20,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
11070,1/20/23,9:09:26,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
11071,1/20/23,9:09:28,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
11072,1/20/23,9:09:28,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
11073,1/20/23,9:09:36,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
11074,1/20/23,9:10:55,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
11075,1/20/23,9:11:29,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
11076,1/20/23,9:11:29,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
11077,1/20/23,9:14:56,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
11078,1/20/23,9:17:10,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
11079,1/20/23,9:17:21,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
11080,1/20/23,9:17:28,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
11081,1/20/23,9:17:56,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
11082,1/20/23,9:17:56,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
11083,1/20/23,9:20:25,1,3,Astoria,4,3,Coffee,Organic brewed coffee,Brazilian Rg
11084,1/20/23,9:20:25,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
11085,1/20/23,9:20:53,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
11086,1/20/23,9:22:09,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
11087,1/20/23,9:23:30,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
11088,1/20/23,9:23:30,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
11089,1/20/23,9:24:16,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
11090,1/20/23,9:24:16,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
11091,1/20/23,9:25:03,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
11092,1/20/23,9:25:34,1,3,Astoria,5,2.2,Coffee,Organic brewed coffee,Brazilian Sm
11093,1/20/23,9:25:34,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
11094,1/20/23,9:25:48,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
11095,1/20/23,9:26:38,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
11096,1/20/23,9:27:47,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
11097,1/20/23,9:28:40,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
11098,1/20/23,9:31:01,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
11099,1/20/23,9:31:01,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
11100,1/20/23,9:31:11,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
11101,1/20/23,9:31:59,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Rg
11102,1/20/23,9:33:45,3,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
11103,1/20/23,9:33:45,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
11104,1/20/23,9:38:31,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Sm
11105,1/20/23,9:38:31,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
11106,1/20/23,9:40:49,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
11107,1/20/23,9:40:49,1,8,Hell's Kitchen,15,9.25,Loose Tea,Green tea,Serenity Green Tea
11108,1/20/23,9:41:20,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
11109,1/20/23,9:43:53,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
11110,1/20/23,9:43:53,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
11111,1/20/23,9:45:43,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
11112,1/20/23,9:47:35,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
11113,1/20/23,9:47:35,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
11114,1/20/23,9:48:36,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
11115,1/20/23,9:48:36,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
11116,1/20/23,9:49:14,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
11117,1/20/23,9:49:41,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
11118,1/20/23,9:50:39,1,3,Astoria,5,2.2,Coffee,Organic brewed coffee,Brazilian Sm
11119,1/20/23,9:54:08,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
11120,1/20/23,9:54:13,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
11121,1/20/23,9:55:00,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
11122,1/20/23,9:55:00,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
11123,1/20/23,9:56:36,1,5,Lower Manhattan,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
11124,1/20/23,9:56:36,2,5,Lower Manhattan,9,0.8,Flavours,Regular syrup,Carmel syrup
11125,1/20/23,9:56:36,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
11126,1/20/23,9:56:50,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
11127,1/20/23,9:57:16,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
11128,1/20/23,9:57:19,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
11129,1/20/23,9:57:19,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
11130,1/20/23,9:57:19,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Rg
11131,1/20/23,9:57:44,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
11132,1/20/23,9:58:45,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
11133,1/20/23,10:00:19,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
11134,1/20/23,10:01:40,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
11135,1/20/23,10:01:40,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
11136,1/20/23,10:01:40,1,5,Lower Manhattan,1,3.75,Bakery,Pastry,Almond Croissant
11137,1/20/23,10:01:53,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
11138,1/20/23,10:03:37,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
11139,1/20/23,10:04:42,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
11140,1/20/23,10:05:19,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Colombia Narino Excelsio Sm
11141,1/20/23,10:05:51,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
11142,1/20/23,10:05:51,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
11143,1/20/23,10:08:22,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
11144,1/20/23,10:08:42,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
11145,1/20/23,10:09:21,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
11146,1/20/23,10:10:33,2,5,Lower Manhattan,6,3.75,Coffee,Barista Espresso,Cappuccino Rg
11147,1/20/23,10:10:33,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
11148,1/20/23,10:11:36,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
11149,1/20/23,10:12:09,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
11150,1/20/23,10:12:27,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
11151,1/20/23,10:12:27,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
11152,1/20/23,10:12:38,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
11153,1/20/23,10:14:04,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
11154,1/20/23,10:14:27,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
11155,1/20/23,10:14:27,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
11156,1/20/23,10:14:27,1,5,Lower Manhattan,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend
11157,1/20/23,10:15:07,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
11158,1/20/23,10:15:41,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
